Date,Store_ID,Product_ID,Category,Units_Sold,Price,Discount,Promotion,Holiday,Temperature,Fuel_Price,Unemployment,Sales
2025-05-04,S003,P048,Electronics,29,488.43,0.0,0,1,27.2,3.75,5.05,14164.47
2025-05-05,S017,P029,Electronics,78,191.71,0.0,0,0,27.4,4.43,5.52,14953.38
2025-05-06,S005,P097,Toys,62,401.91,0.1,1,0,27.3,4.14,4.29,22426.58
2025-05-07,S012,P010,Grocery,98,220.09,0.05,1,0,28.1,3.64,4.36,20490.38
2025-05-08,S018,P058,Electronics,123,435.42,0.05,1,0,23.9,3.08,5.65,50878.83
2025-05-09,S014,P060,Electronics,131,94.43,0.15,1,0,25.5,3.25,5.86,10514.78
2025-05-10,S011,P021,Grocery,173,474.1,0.1,0,0,26.5,3.68,4.92,73817.37
2025-05-11,S009,P028,Toys,29,113.29,0.0,0,1,22.0,4.22,6.25,3285.41
2025-05-12,S002,P075,Electronics,82,166.48,0.0,0,0,26.8,3.57,6.46,13651.36
2025-05-13,S012,P034,Toys,103,379.32,0.2,0,1,32.2,3.81,5.05,31255.97
2025-05-14,S003,P008,Furniture,120,199.91,0.2,0,0,32.4,4.34,6.65,19191.36
2025-05-15,S003,P059,Toys,52,306.06,0.15,1,0,26.2,4.37,4.72,13527.85
2025-05-16,S001,P086,Clothing,14,225.06,0.0,1,1,27.8,3.32,5.9,3150.84
2025-05-17,S008,P072,Clothing,103,372.47,0.15,1,1,20.5,3.07,6.81,32609.75
2025-05-18,S008,P049,Toys,15,118.02,0.1,0,0,30.1,3.46,5.88,1593.27
2025-05-19,S011,P079,Clothing,89,33.94,0.05,1,0,26.1,4.04,7.18,2869.63
2025-05-20,S009,P017,Furniture,153,153.47,0.0,0,0,26.7,4.43,4.2,23480.91
2025-05-21,S005,P060,Grocery,177,239.78,0.1,0,0,33.1,3.12,6.06,38196.95
2025-05-22,S014,P087,Clothing,139,88.17,0.0,0,0,26.9,3.04,5.97,12255.63
2025-05-23,S003,P088,Clothing,196,180.62,0.2,1,0,20.3,4.33,6.31,28321.22
2025-05-24,S005,P045,Toys,130,202.99,0.15,0,0,23.4,4.12,6.92,22430.4
2025-05-25,S005,P083,Furniture,68,33.41,0.2,0,0,27.1,4.49,6.54,1817.5
2025-05-26,S019,P069,Grocery,6,293.74,0.05,1,0,26.4,3.6,6.77,1674.32
2025-05-27,S014,P032,Toys,80,442.75,0.2,0,0,32.9,3.62,5.01,28336.0
2025-05-28,S004,P044,Toys,125,80.11,0.0,1,0,28.1,3.26,5.36,10013.75
2025-05-29,S013,P065,Furniture,46,300.91,0.2,0,0,30.3,3.17,6.19,11073.49
2025-05-30,S010,P087,Grocery,58,334.05,0.0,1,0,27.0,3.87,5.94,19374.9
2025-05-31,S018,P008,Furniture,79,212.57,0.05,0,0,26.6,3.55,7.36,15953.38
2025-06-01,S008,P077,Grocery,20,352.04,0.2,0,1,26.7,3.12,4.65,5632.64
2025-06-02,S008,P072,Furniture,22,208.31,0.15,1,1,26.2,4.33,5.23,3895.4
2025-06-03,S007,P087,Toys,191,254.8,0.15,0,1,28.1,3.3,6.0,41366.78
2025-06-04,S008,P043,Toys,94,8.64,0.15,1,0,23.8,4.12,7.04,690.34
2025-06-05,S014,P001,Electronics,148,347.4,0.2,0,0,33.4,3.42,7.25,41132.16
2025-06-06,S019,P051,Clothing,10,332.36,0.2,1,0,25.0,4.22,5.18,2658.88
2025-06-07,S006,P024,Furniture,189,24.01,0.2,0,0,22.2,3.18,4.23,3630.31
2025-06-08,S001,P099,Electronics,112,187.28,0.0,0,0,21.4,4.13,5.48,20975.36
2025-06-09,S015,P024,Clothing,179,489.62,0.05,0,0,20.2,3.15,5.38,83259.88
2025-06-10,S001,P017,Furniture,52,213.26,0.15,1,0,26.3,3.67,7.45,9426.09
2025-06-11,S017,P005,Grocery,46,253.46,0.0,1,0,22.8,4.1,5.51,11659.16
2025-06-12,S001,P020,Clothing,80,455.42,0.15,1,0,20.3,3.26,5.07,30968.56
2025-06-13,S015,P021,Toys,192,360.04,0.0,1,0,27.8,3.43,5.28,69127.68
2025-06-14,S002,P058,Electronics,81,293.12,0.2,1,0,30.2,4.3,5.39,18994.18
2025-06-15,S014,P031,Clothing,136,399.91,0.15,0,0,21.3,4.33,6.88,46229.6
2025-06-16,S008,P100,Clothing,134,432.86,0.2,0,0,26.9,3.07,4.28,46402.59
2025-06-17,S008,P011,Toys,63,231.16,0.15,0,0,31.2,3.25,5.11,12378.62
2025-06-18,S019,P052,Furniture,159,240.18,0.1,0,0,34.8,3.18,7.38,34369.76
2025-06-19,S007,P015,Grocery,31,196.1,0.0,0,1,30.0,3.27,4.54,6079.1
2025-06-20,S019,P083,Toys,83,483.52,0.1,1,0,23.7,4.46,6.6,36118.94
2025-06-21,S006,P007,Grocery,76,350.1,0.0,0,0,30.7,3.83,5.25,26607.6
2025-06-22,S006,P028,Furniture,11,46.2,0.05,1,0,29.0,3.7,6.04,482.79
2025-06-23,S003,P051,Clothing,195,432.17,0.15,0,0,23.2,4.48,4.35,71632.18
2025-06-24,S007,P058,Grocery,115,242.88,0.05,1,0,32.8,3.84,5.07,26534.64
2025-06-25,S019,P005,Electronics,123,39.03,0.05,1,0,26.4,3.99,5.75,4560.66
2025-06-26,S008,P005,Electronics,178,277.11,0.0,1,0,34.4,3.5,4.81,49325.58
2025-06-27,S010,P094,Toys,67,211.5,0.1,0,1,30.8,3.57,5.9,12753.45
2025-06-28,S020,P096,Furniture,128,439.49,0.2,0,0,29.7,3.89,4.77,45003.78
2025-06-29,S015,P008,Toys,16,105.98,0.0,0,0,30.9,3.1,6.28,1695.68
2025-06-30,S015,P064,Toys,145,414.1,0.2,0,0,27.2,3.38,7.17,48035.6
2025-07-01,S001,P010,Toys,47,281.06,0.05,1,0,27.6,3.3,4.3,12549.33
2025-07-02,S020,P038,Electronics,21,32.03,0.2,1,0,32.8,3.02,4.76,538.1
2025-07-03,S007,P096,Electronics,67,486.06,0.1,1,0,30.2,3.81,6.96,29309.42
2025-07-04,S004,P092,Toys,124,258.74,0.0,1,0,33.5,3.84,6.21,32083.76
2025-07-05,S006,P081,Electronics,40,148.98,0.1,0,0,33.4,3.58,4.28,5363.28
2025-07-06,S001,P095,Furniture,12,237.36,0.1,1,0,34.6,3.4,5.7,2563.49
2025-07-07,S005,P008,Toys,73,429.64,0.0,0,0,30.5,3.98,4.73,31363.72
2025-07-08,S001,P025,Electronics,94,155.93,0.1,1,0,27.5,3.2,4.7,13191.68
2025-07-09,S004,P073,Grocery,40,100.37,0.15,1,0,22.5,3.78,7.29,3412.58
2025-07-10,S002,P066,Toys,32,68.89,0.15,1,1,30.6,4.15,6.67,1873.81
2025-07-11,S010,P079,Toys,122,152.44,0.15,0,0,24.4,3.25,6.44,15808.03
2025-07-12,S005,P050,Furniture,97,391.12,0.2,0,0,24.2,4.13,4.84,30350.91
2025-07-13,S010,P067,Clothing,179,238.46,0.1,1,0,23.6,4.14,4.42,38415.91
2025-07-14,S001,P049,Clothing,80,117.6,0.0,1,0,33.1,3.09,7.05,9408.0
2025-07-15,S006,P036,Furniture,105,87.26,0.0,1,1,33.0,3.03,4.02,9162.3
2025-07-16,S013,P068,Furniture,162,169.7,0.2,0,0,29.5,4.46,5.36,21993.12
2025-07-17,S015,P078,Furniture,155,470.26,0.0,0,0,27.1,3.29,4.97,72890.3
2025-07-18,S004,P041,Clothing,148,174.8,0.15,0,0,30.1,4.23,6.0,21989.84
2025-07-19,S013,P089,Furniture,18,494.12,0.1,1,0,29.1,3.84,4.88,8004.74
2025-07-20,S020,P062,Electronics,75,245.19,0.0,0,0,26.2,3.4,5.09,18389.25
2025-07-21,S015,P010,Toys,184,93.69,0.0,1,0,25.7,3.19,6.98,17238.96
2025-07-22,S008,P021,Toys,128,446.11,0.05,0,0,25.7,3.75,6.11,54246.98
2025-07-23,S005,P036,Grocery,129,232.88,0.05,1,0,28.8,3.61,4.51,28539.44
2025-07-24,S015,P012,Grocery,41,356.29,0.05,1,0,29.7,4.05,6.54,13877.5
2025-07-25,S004,P091,Toys,33,491.94,0.1,0,1,26.8,4.36,4.73,14610.62
2025-07-26,S012,P002,Electronics,199,29.84,0.15,1,0,34.5,4.21,5.52,5047.44
2025-07-27,S013,P013,Clothing,147,52.86,0.15,1,0,21.3,3.41,6.26,6604.86
2025-07-28,S002,P053,Clothing,179,361.63,0.15,1,0,25.2,4.32,4.95,55022.0
2025-07-29,S019,P032,Electronics,178,144.5,0.1,0,0,26.3,4.25,5.34,23148.9
2025-07-30,S019,P095,Clothing,184,96.23,0.1,1,0,20.3,4.39,6.57,15935.69
2025-07-31,S004,P016,Furniture,23,24.48,0.05,0,0,25.5,3.69,7.28,534.89
2025-08-01,S004,P032,Toys,110,15.81,0.0,0,0,24.1,4.15,5.85,1739.1
2025-08-02,S011,P032,Toys,25,388.37,0.2,1,0,27.6,3.89,4.03,7767.4
2025-08-03,S005,P098,Electronics,68,71.54,0.2,0,0,25.0,3.47,5.18,3891.78
2025-08-04,S020,P011,Clothing,169,236.52,0.0,1,0,30.9,4.49,5.4,39971.88
2025-08-05,S011,P010,Grocery,31,304.92,0.05,0,0,27.6,3.06,5.19,8979.89
2025-08-06,S010,P015,Grocery,59,217.03,0.0,1,0,21.9,3.24,5.53,12804.77
2025-08-07,S008,P017,Clothing,33,18.42,0.0,0,0,31.3,4.34,6.21,607.86
2025-08-08,S006,P040,Grocery,152,392.83,0.2,1,0,21.5,3.09,4.42,47768.13
2025-08-09,S006,P018,Electronics,29,10.2,0.05,1,1,32.6,4.33,4.95,281.01
2025-08-10,S008,P055,Electronics,74,382.14,0.1,1,0,34.0,4.07,5.78,25450.52
2025-08-11,S015,P073,Clothing,67,447.19,0.2,1,0,24.8,3.06,5.1,23969.38
2025-08-12,S014,P025,Grocery,168,219.26,0.1,0,0,33.9,3.64,7.47,33152.11
2025-08-13,S011,P059,Electronics,134,270.09,0.05,0,0,31.9,4.13,5.51,34382.46
2025-08-14,S012,P078,Electronics,154,241.11,0.0,1,0,33.8,3.87,7.04,37130.94
2025-08-15,S013,P089,Furniture,20,197.66,0.15,0,0,30.0,4.4,7.14,3360.22
2025-08-16,S008,P022,Furniture,150,444.28,0.15,1,0,23.5,4.3,6.93,56645.7
2025-08-17,S018,P030,Electronics,186,447.5,0.05,1,0,33.4,3.5,4.16,79073.25
2025-08-18,S001,P084,Clothing,104,171.23,0.15,0,0,22.8,3.13,7.32,15136.73
2025-08-19,S015,P085,Toys,34,309.46,0.1,0,0,23.2,4.42,4.45,9469.48
2025-08-20,S008,P044,Toys,49,463.82,0.15,1,0,24.1,3.78,4.12,19318.1
2025-08-21,S011,P032,Electronics,23,481.22,0.05,0,0,24.6,3.11,5.45,10514.66
2025-08-22,S012,P051,Electronics,38,256.93,0.05,1,0,27.7,4.22,4.68,9275.17
2025-08-23,S012,P046,Electronics,145,229.15,0.1,0,0,30.7,4.3,4.64,29904.08
2025-08-24,S004,P021,Clothing,175,142.95,0.15,0,0,33.9,3.96,5.01,21263.81
2025-08-25,S016,P099,Furniture,66,479.64,0.15,0,0,21.3,3.67,4.87,26907.8
2025-08-26,S004,P032,Electronics,122,75.69,0.0,0,0,34.3,3.99,6.4,9234.18
2025-08-27,S005,P094,Electronics,104,292.02,0.2,0,0,33.8,4.06,4.65,24296.06
2025-08-28,S005,P039,Grocery,26,144.86,0.05,1,0,20.8,4.34,5.9,3578.04
2025-08-29,S008,P012,Clothing,184,143.11,0.0,0,0,25.4,4.43,7.45,26332.24
2025-08-30,S010,P047,Electronics,184,205.46,0.05,0,1,32.2,3.77,5.51,35914.41
2025-08-31,S017,P018,Grocery,115,499.4,0.0,1,0,29.2,4.2,6.25,57431.0
2025-09-01,S009,P021,Toys,168,32.21,0.2,1,0,31.7,4.45,7.39,4329.02
2025-09-02,S019,P013,Electronics,77,291.38,0.0,1,0,30.8,3.23,4.48,22436.26
2025-09-03,S014,P021,Electronics,151,45.87,0.05,0,0,27.5,3.03,5.47,6580.05
2025-09-04,S008,P008,Grocery,42,81.49,0.15,0,0,20.6,4.3,6.98,2909.19
2025-09-05,S009,P046,Clothing,74,222.58,0.05,1,0,28.8,3.29,7.26,15647.37
2025-09-06,S011,P007,Electronics,120,257.68,0.1,1,0,20.7,3.06,6.1,27829.44
2025-09-07,S001,P023,Toys,83,133.1,0.1,1,0,29.1,3.24,4.5,9942.57
2025-09-08,S014,P096,Electronics,189,161.65,0.1,1,0,32.0,3.58,7.16,27496.66
2025-09-09,S005,P075,Toys,152,48.05,0.1,0,0,28.8,3.33,4.61,6573.24
2025-09-10,S014,P086,Furniture,13,155.09,0.2,0,0,35.0,3.46,5.24,1612.94
2025-09-11,S004,P022,Furniture,36,483.45,0.15,0,0,26.8,4.46,5.31,14793.57
2025-09-12,S001,P089,Toys,136,472.63,0.15,0,0,31.2,4.06,5.57,54636.03
2025-09-13,S019,P022,Clothing,54,170.76,0.05,0,0,30.0,4.07,6.77,8759.99
2025-09-14,S008,P092,Electronics,86,287.57,0.0,1,0,34.9,3.14,6.81,24731.02
2025-09-15,S015,P029,Electronics,9,455.25,0.05,0,0,30.7,4.1,6.52,3892.39
2025-09-16,S015,P013,Furniture,152,8.06,0.05,1,0,22.5,4.11,4.08,1163.86
2025-09-17,S009,P082,Toys,91,406.29,0.05,1,0,34.3,3.99,5.98,35123.77
2025-09-18,S009,P002,Electronics,130,474.44,0.05,1,0,30.0,3.34,6.62,58593.34
2025-09-19,S010,P029,Electronics,79,50.21,0.15,0,0,20.9,3.63,5.56,3371.6
2025-09-20,S020,P085,Clothing,169,84.92,0.0,1,1,29.9,4.27,7.31,14351.48
2025-09-21,S009,P079,Grocery,26,480.57,0.05,0,0,33.2,4.01,6.88,11870.08
2025-09-22,S003,P052,Furniture,190,271.08,0.15,1,0,28.7,4.1,6.23,43779.42
2025-09-23,S020,P027,Furniture,72,12.03,0.05,0,0,25.3,3.88,4.22,822.85
2025-09-24,S011,P050,Grocery,48,132.53,0.1,1,0,32.3,3.67,6.28,5725.3
2025-09-25,S006,P095,Electronics,38,227.72,0.05,0,0,31.7,4.14,7.19,8220.69
2025-09-26,S002,P079,Clothing,81,347.99,0.05,1,0,28.2,3.1,5.33,26777.83
2025-09-27,S007,P023,Clothing,46,367.91,0.2,1,0,22.3,4.01,6.93,13539.09
2025-09-28,S018,P088,Furniture,141,497.73,0.1,1,0,23.8,4.5,5.1,63161.94
2025-09-29,S002,P044,Clothing,110,147.32,0.0,1,0,31.1,4.17,6.0,16205.2
2025-09-30,S017,P077,Grocery,99,271.42,0.05,0,0,32.1,3.44,6.27,25527.05
2025-10-01,S011,P022,Electronics,139,269.0,0.0,0,0,24.2,3.42,6.37,37391.0
2025-10-02,S012,P043,Grocery,72,205.79,0.1,0,0,25.5,4.0,7.09,13335.19
2025-10-03,S019,P037,Toys,151,88.74,0.05,1,0,21.2,4.34,4.82,12729.75
2025-10-04,S007,P061,Furniture,163,488.84,0.2,1,0,30.7,3.87,4.92,63744.74
2025-10-05,S020,P097,Clothing,132,427.39,0.15,1,0,20.1,3.79,6.46,47953.16
2025-10-06,S006,P056,Toys,167,251.67,0.2,1,0,20.7,3.24,4.62,33623.11
2025-10-07,S001,P003,Clothing,189,303.61,0.2,1,0,20.1,4.07,5.62,45905.83
2025-10-08,S017,P063,Electronics,89,117.49,0.15,1,0,29.7,4.05,4.07,8888.12
2025-10-09,S011,P019,Electronics,193,274.17,0.15,0,0,26.3,4.45,4.49,44977.59
2025-10-10,S018,P023,Electronics,163,349.01,0.15,0,0,24.5,3.45,6.38,48355.34
2025-10-11,S017,P029,Clothing,87,260.01,0.05,0,0,33.7,4.13,6.62,21489.83
2025-10-12,S007,P030,Toys,99,495.19,0.0,0,0,22.9,3.65,4.4,49023.81
2025-10-13,S017,P039,Electronics,185,307.61,0.0,0,0,25.8,3.84,4.8,56907.85
2025-10-14,S020,P025,Toys,36,188.63,0.15,0,0,34.1,4.22,4.35,5772.08
2025-10-15,S009,P008,Clothing,70,387.22,0.2,0,0,26.4,3.33,5.52,21684.32
2025-10-16,S017,P058,Toys,191,89.38,0.1,0,0,28.3,3.51,4.44,15364.42
2025-10-17,S020,P016,Clothing,120,195.34,0.15,1,0,21.2,4.16,5.53,19924.68
2025-10-18,S008,P072,Clothing,142,176.74,0.2,1,0,31.9,3.86,6.56,20077.66
2025-10-19,S017,P001,Furniture,134,218.74,0.2,1,0,26.3,3.14,6.39,23448.93
2025-10-20,S007,P005,Clothing,198,391.98,0.05,1,0,32.0,3.65,4.98,73731.44
2025-10-21,S001,P003,Clothing,64,244.67,0.05,1,0,23.8,3.88,6.36,14875.94
2025-10-22,S013,P065,Grocery,21,398.04,0.0,1,1,26.3,4.36,7.25,8358.84
2025-10-23,S019,P004,Electronics,100,290.36,0.0,1,0,31.8,3.28,5.22,29036.0
2025-10-24,S019,P099,Furniture,148,174.32,0.1,0,0,34.6,4.21,5.15,23219.42
2025-10-25,S017,P096,Furniture,20,405.94,0.1,0,0,20.9,3.2,6.0,7306.92
2025-10-26,S013,P064,Furniture,50,122.95,0.1,1,0,32.2,3.36,4.86,5532.75
2025-10-27,S016,P098,Grocery,171,116.07,0.1,0,0,24.5,3.37,6.28,17863.17
2025-10-28,S008,P089,Clothing,163,254.73,0.2,0,0,28.3,4.32,6.91,33216.79
2025-10-29,S019,P010,Electronics,111,134.12,0.2,0,0,24.4,3.3,5.61,11909.86
2025-10-30,S018,P021,Toys,92,9.5,0.0,0,0,29.2,4.18,6.38,874.0
2025-10-31,S001,P046,Clothing,133,325.91,0.05,0,0,25.3,3.69,6.28,41178.73
2025-11-01,S014,P091,Grocery,143,257.99,0.05,1,0,25.0,4.5,4.14,35047.94
2025-11-02,S019,P027,Clothing,123,225.53,0.15,0,0,20.6,4.26,4.64,23579.16
2025-11-03,S015,P066,Clothing,89,483.65,0.2,1,0,22.2,4.11,7.13,34435.88
2025-11-04,S018,P041,Grocery,8,287.74,0.1,1,0,33.8,4.31,7.29,2071.73
2025-11-05,S002,P013,Furniture,75,432.4,0.1,1,0,35.0,3.95,6.73,29187.0
2025-11-06,S017,P009,Furniture,158,74.03,0.15,0,0,31.7,4.27,7.22,9942.23
2025-11-07,S018,P036,Electronics,115,286.76,0.05,1,0,24.3,3.39,5.07,31328.53
2025-11-08,S006,P086,Electronics,54,434.65,0.1,1,0,26.0,3.15,4.87,21123.99
2025-11-09,S019,P090,Furniture,144,293.64,0.05,1,0,31.1,3.92,5.35,40169.95
2025-11-10,S004,P058,Toys,99,360.42,0.15,1,0,34.5,3.65,4.19,30329.34
2025-11-11,S001,P054,Clothing,96,189.16,0.05,0,0,26.8,3.64,6.83,17251.39
2025-11-12,S008,P012,Toys,69,50.76,0.05,1,0,32.4,3.79,7.44,3327.32
2025-11-13,S007,P081,Clothing,51,231.66,0.05,1,0,34.6,3.54,6.88,11223.93
2025-11-14,S003,P078,Furniture,185,200.27,0.1,1,0,33.1,3.94,5.94,33344.96
2025-11-15,S010,P014,Electronics,110,434.19,0.0,1,0,23.4,3.05,5.03,47760.9
2025-11-16,S010,P034,Electronics,134,125.78,0.2,0,1,20.1,4.45,4.69,13483.62
2025-11-17,S019,P053,Toys,110,483.53,0.05,1,0,27.4,4.39,5.27,50528.88
2025-11-18,S014,P020,Electronics,28,479.28,0.05,1,0,28.0,4.4,6.33,12748.85
2025-11-19,S002,P075,Furniture,8,127.58,0.05,1,0,23.0,3.55,5.56,969.61
2025-11-20,S001,P016,Toys,112,177.29,0.0,1,0,24.3,3.8,7.27,19856.48
2025-11-21,S018,P095,Clothing,23,448.3,0.15,1,0,31.5,4.43,6.99,8764.26
2025-11-22,S007,P070,Electronics,158,483.48,0.1,1,1,27.1,4.35,4.36,68750.86
2025-11-23,S008,P056,Grocery,44,224.5,0.0,0,0,24.8,4.19,4.46,9878.0
2025-11-24,S001,P083,Electronics,54,163.89,0.05,1,1,29.3,3.61,6.37,8407.56
2025-11-25,S003,P058,Clothing,175,265.42,0.0,0,0,29.8,3.85,4.81,46448.5
2025-11-26,S008,P004,Toys,79,345.45,0.0,0,0,31.5,4.19,6.77,27290.55
2025-11-27,S015,P004,Clothing,199,140.37,0.0,1,0,22.4,3.41,6.07,27933.63
2025-11-28,S005,P020,Grocery,16,369.55,0.15,0,0,31.1,3.94,4.8,5025.88
2025-11-29,S003,P010,Furniture,199,30.57,0.2,1,0,29.0,4.24,5.68,4866.74
2025-11-30,S019,P024,Electronics,31,29.4,0.1,0,0,20.9,4.06,5.42,820.26
2025-12-01,S001,P099,Toys,117,196.21,0.15,1,0,31.7,3.72,7.06,19513.08
2025-12-02,S015,P026,Furniture,186,179.97,0.15,0,0,25.7,3.88,4.11,28453.26
2025-12-03,S008,P037,Clothing,198,161.24,0.2,0,0,25.0,4.48,7.14,25540.42
2025-12-04,S002,P085,Toys,53,248.05,0.15,1,0,26.7,3.9,6.28,11174.65
2025-12-05,S003,P054,Furniture,148,163.76,0.0,0,0,25.2,4.18,6.58,24236.48
2025-12-06,S014,P021,Toys,134,100.17,0.0,0,0,25.1,4.09,4.01,13422.78
2025-12-07,S014,P074,Grocery,64,158.19,0.05,0,0,32.1,4.05,6.2,9617.95
2025-12-08,S011,P038,Grocery,186,487.58,0.15,0,0,21.9,4.07,6.06,77086.4
2025-12-09,S016,P046,Electronics,34,208.5,0.05,0,0,34.6,3.68,5.88,6734.55
2025-12-10,S004,P004,Electronics,88,225.13,0.1,1,0,28.3,3.71,6.75,17830.3
2025-12-11,S020,P060,Grocery,170,290.39,0.0,0,0,22.7,3.7,5.95,49366.3
2025-12-12,S005,P057,Toys,32,491.75,0.1,0,1,22.0,3.05,7.0,14162.4
2025-12-13,S014,P045,Grocery,29,124.59,0.2,1,0,28.9,3.36,4.81,2890.49
2025-12-14,S016,P020,Electronics,100,342.23,0.0,1,0,29.5,3.23,6.82,34223.0
2025-12-15,S018,P017,Grocery,129,359.41,0.1,1,0,20.8,4.33,4.63,41727.5
2025-12-16,S007,P071,Grocery,14,305.63,0.2,0,1,23.6,3.41,6.85,3423.06
2025-12-17,S010,P004,Toys,192,48.85,0.1,0,0,31.9,3.21,7.29,8441.28
2025-12-18,S007,P093,Furniture,46,340.05,0.2,0,0,20.7,3.18,5.17,12513.84
2025-12-19,S001,P014,Electronics,44,36.73,0.2,0,1,32.8,4.05,5.85,1292.9
2025-12-20,S019,P003,Toys,81,300.09,0.0,1,1,29.9,3.01,6.3,24307.29
2025-12-21,S016,P088,Grocery,109,371.09,0.05,1,1,26.5,3.71,4.28,38426.37
2025-12-22,S019,P080,Grocery,122,109.43,0.2,0,0,25.2,3.18,5.73,10680.37
2025-12-23,S004,P058,Furniture,46,421.6,0.2,0,0,20.3,4.27,5.26,15514.88
2025-12-24,S018,P055,Electronics,51,20.03,0.0,0,0,32.4,4.44,7.05,1021.53
2025-12-25,S002,P004,Electronics,169,422.69,0.05,0,0,22.1,4.44,7.07,67862.88
2025-12-26,S001,P024,Clothing,26,232.86,0.15,1,0,24.6,3.66,6.45,5146.21
2025-12-27,S015,P034,Electronics,189,112.71,0.15,1,0,28.5,3.97,6.3,18106.86
2025-12-28,S005,P030,Furniture,111,71.22,0.05,0,0,23.7,3.9,6.57,7510.15
2025-12-29,S020,P082,Clothing,31,476.89,0.1,1,0,27.5,3.53,5.28,13305.23
2025-12-30,S011,P019,Clothing,45,40.97,0.0,0,0,32.1,3.67,5.42,1843.65
2025-12-31,S010,P031,Grocery,84,103.55,0.05,0,0,27.1,3.1,5.94,8263.29
2026-01-01,S002,P060,Grocery,166,177.17,0.15,1,0,34.2,4.19,7.28,24998.69
2026-01-02,S003,P060,Electronics,164,312.02,0.2,0,0,32.7,3.36,6.53,40937.02
2026-01-03,S012,P019,Clothing,93,274.68,0.15,1,0,25.0,3.69,5.93,21713.45
2026-01-04,S020,P049,Grocery,70,67.19,0.2,0,0,26.0,3.72,6.7,3762.64
2026-01-05,S005,P063,Furniture,16,148.42,0.0,1,1,26.3,3.84,5.3,2374.72
2026-01-06,S005,P083,Grocery,172,123.18,0.2,0,0,29.4,4.23,6.56,16949.57
2026-01-07,S006,P022,Grocery,77,110.7,0.05,1,0,24.3,4.04,5.44,8097.7
2026-01-08,S009,P024,Clothing,80,208.52,0.2,0,0,34.5,3.99,4.98,13345.28
2026-01-09,S002,P076,Clothing,94,353.5,0.1,0,0,29.1,3.79,6.13,29906.1
2026-01-10,S012,P030,Toys,14,112.64,0.05,1,0,26.0,3.14,6.4,1498.11
2026-01-11,S003,P058,Furniture,100,186.51,0.0,0,0,29.7,3.6,5.61,18651.0
2026-01-12,S020,P031,Clothing,180,198.5,0.05,1,0,25.9,4.44,5.98,33943.5
2026-01-13,S012,P100,Electronics,24,488.35,0.1,1,0,32.3,4.49,6.43,10548.36
2026-01-14,S017,P064,Furniture,43,477.56,0.0,0,0,28.5,4.1,6.69,20535.08
2026-01-15,S010,P019,Furniture,64,401.07,0.15,0,0,20.6,3.34,7.13,21818.21
2026-01-16,S014,P048,Clothing,70,124.62,0.1,0,0,22.7,3.15,5.24,7851.06
2026-01-17,S017,P045,Furniture,69,38.68,0.0,0,0,33.0,3.62,7.33,2668.92
2026-01-18,S018,P100,Clothing,183,161.87,0.2,1,0,28.4,4.28,6.23,23697.77
2026-01-19,S019,P094,Grocery,128,137.06,0.05,0,0,34.3,4.08,6.76,16666.5
2026-01-20,S017,P055,Toys,168,255.43,0.0,0,0,21.1,4.33,6.45,42912.24
2026-01-21,S014,P055,Grocery,156,389.98,0.05,0,0,24.4,3.92,4.72,57795.04
2026-01-22,S009,P097,Clothing,159,429.87,0.2,1,0,22.9,3.2,4.25,54679.46
2026-01-23,S008,P018,Clothing,134,423.21,0.0,0,0,28.3,3.17,6.54,56710.14
2026-01-24,S002,P063,Grocery,163,183.04,0.15,1,1,25.7,3.07,5.79,25360.19
2026-01-25,S013,P092,Electronics,61,345.18,0.1,0,0,22.4,3.85,6.46,18950.38
2026-01-26,S007,P047,Electronics,82,159.85,0.0,1,0,29.6,3.36,5.67,13107.7
2026-01-27,S009,P075,Electronics,198,35.15,0.2,0,0,28.0,4.1,5.09,5567.76
2026-01-28,S011,P057,Clothing,33,352.27,0.0,0,0,24.1,4.03,5.0,11624.91
2026-01-29,S014,P045,Furniture,19,9.86,0.05,1,0,27.2,3.48,6.56,177.97
2026-01-30,S004,P033,Clothing,16,207.55,0.0,0,0,31.2,3.27,4.97,3320.8
2026-01-31,S013,P017,Furniture,105,168.04,0.15,0,0,23.1,3.15,6.5,14997.57
2026-02-01,S002,P070,Grocery,160,348.22,0.0,0,0,24.4,4.11,5.34,55715.2
2026-02-02,S005,P004,Toys,88,384.29,0.1,1,0,25.2,3.68,6.7,30435.77
2026-02-03,S011,P020,Furniture,129,155.53,0.0,0,0,31.2,3.49,4.5,20063.37
2026-02-04,S006,P047,Electronics,107,406.76,0.05,1,0,32.7,4.28,4.72,41347.15
2026-02-05,S018,P091,Clothing,28,150.49,0.0,1,0,25.6,3.89,6.4,4213.72
2026-02-06,S010,P015,Grocery,153,225.93,0.15,1,0,24.4,3.78,5.96,29382.2
2026-02-07,S004,P070,Electronics,142,364.87,0.2,0,0,33.3,4.12,4.71,41449.23
2026-02-08,S009,P047,Grocery,114,348.0,0.0,1,0,35.0,4.22,7.16,39672.0
2026-02-09,S006,P078,Toys,82,493.75,0.0,1,0,30.1,4.03,4.97,40487.5
2026-02-10,S002,P075,Clothing,105,116.45,0.1,0,0,34.8,3.66,5.47,11004.52
2026-02-11,S017,P009,Clothing,150,332.85,0.15,1,0,29.9,3.57,4.71,42438.38
2026-02-12,S005,P090,Toys,146,306.79,0.2,1,0,31.0,4.16,5.36,35833.07
